order_id,payment_value,payment_type,payment_sequential,payment_installments
b86315db97d202038cd115a7785eb2c4,9390,credit_card,1,1
b865bf62fce1552218ba53aaa950e1cc,884,credit_card,1,1
b865e2a136f1f12fb4fcc46a1188d1c8,1556,cash,1,1
b8664a67156f7d886752140cd2e2e089,8748,credit_card,1,1
b8667450c5709608993ae7ff3880e3c0,13332,cash,1,1
b866af202be0692766081310cd4085e1,12547,credit_card,1,2
b86790b00808be3c919f86fb5313ca08,4639,cash,1,1
b867ed36fe57004358a5c654d886d389,17892,cash,1,2
b869d5e47a11e0ef5dda1edf492e8c69,8211,credit_card,1,1
b86aa640f28555eb00a59fe9766eff4a,10839,credit_card,1,1
b86c548c0f0a5812048bcae563b28443,10543,credit_card,1,1
b86cef4892346edbcea1de0da1f3b8af,19970,cash,1,2
b86ddd788f0b18de16cd6562b3a9266c,5361,cash,1,1
b86e22e5e3a066c2ed4ccf5ac6553481,10084,credit_card,1,1
b86ec88f5bffbf1f61fb5daed332e355,22855,cash,1,2
b87024ec4da1b89f2002223e52f25597,13550,cash,1,1
b8702f50a689621ab21ef200b55a5b8d,6970,credit_card,1,1
b8709d077ce71c8db784818569960cb2,10606,credit_card,1,1
b871405a198da4b2817206ce2a13de0b,12982,credit_card,1,2
b87229ec7078f06000a680a6ab38ee2a,14563,cash,1,1
b8722b30ef2c3090b0f15cc03481049d,1953,cash,1,1
b87287b5e32f2ab2319f41ce30055288,12040,credit_card,1,2
b8739e2347eff7c8473c5b9568fbb221,14657,cash,1,1
b875d3bd65d958d749d6932f6361ab40,15327,cash,1,2
b87629f535e915b6f1e1853f764750c5,18269,cash,1,2
b8783952ffb07e62bcd0b709e8977f60,31263,credit_card,1,1
b8795e01eda8fcba56bfad837fa68d92,10903,credit_card,1,1
b87a46bd85618ed6ad037478592c7e6a,12389,credit_card,1,2
b87afc89cd215f60565ed29fd804b4c8,7483,credit_card,1,1
b87bff2c2c7ce847dc3c9459a117c3b5,20394,cash,1,2
b87c9466fb7a6b04a632222b07c1922d,14315,cash,1,1
b87ca4e0ff52f4243bebeb16504f48e5,29127,credit_card,1,1
b87fe5d7b7ff3d5f135a9b883610606a,14527,cash,1,1
b8801cccd8068de30112e4f49903d74a,27747,credit_card,1,1
b8817cf40f8cf861cbe022a3b0c61893,12878,credit_card,1,2
b8831de8421ce05d880cb13b8610f9c3,8641,credit_card,1,1
b88330a020772cd6f9b2454f307a486d,8084,credit_card,1,1
b88455b884427d90b588f3f4759543f3,16702,cash,1,2
b884f6bb613dfe8c46e6dbc9285f3fc7,15779,cash,1,2
b88684db7b8ebb92f476c54dbdf76913,11184,credit_card,1,2
b8871d60cf4ec81490da7658b25c1c04,4896,cash,1,1
b8872794c438d699251b948e4494a27b,19991,cash,1,2
b887a2e34410f9ca015c231938fc3842,20654,cash,1,2
b887ade3d2811206aea4fb2c9390d0dd,17337,cash,1,2
b888a76fea30e300ec8c6c53d8033583,11188,credit_card,1,2
b88aaf0a038b725ea2225ef4ebbe343a,15139,cash,1,2
b88ab07fb8df9a5215f630bc0da356f8,25674,cash,1,1
b88bd20c39bb3b635715d1dbd01044ba,13662,cash,1,1
b88d2770687ac406cf224922ace6db95,48382,cash_and_credit_card,2,3
b88d53a015d4f2c2ca019f846a7f523c,24090,cash,1,2
b88d7ae9bd78eac18e8b6ceb04695fb8,6600,credit_card,1,1
b88ddd9734df34b674aa16d26fc1367c,12099,credit_card,1,2
b892363712f6b1e323ab40749a9531bb,25531,cash,1,1
b892643960f1cfea9cc00aeb42097a4e,11079,credit_card,1,2
b89453b158d269f648d8a0185f16339d,6962,credit_card,1,1
b895dc7b63a9f75621e6cb8ed54cc896,7367,credit_card,1,1
b89638c45bf1b7dcf3e47420ac9c9066,1595,cash,1,1
b898480abf81ccc16670a2642a0f3173,11301,credit_card,1,2
b8996dc39f7c327bc92c7f8bb85dbe21,14996,cash,1,1
b899a41fdae17968d357d705b073a5ce,6884,credit_card,1,1
b89a164ebd4447db59b194c2b4fc90fc,27797,credit_card,1,1
b89b5e15757b5d96e7d67c969324aeca,6907,credit_card,1,1
b89b697cf1384ba59f3ce56bc8d28cc6,6969,credit_card,1,1
b89c3bccb55bf39d693030905c3a2326,6885,credit_card,1,1
b89c9e2ac77ef9607ebb358648a5b1df,27540,credit_card,1,1
b89d9a223208fad0bb7f6e161b4d43c9,29097,credit_card,1,1
b89fe4be84bbe9ccae46504cda83162f,7531,credit_card,1,1
b8a3faed0f5c557b7d0e55a9040c684f,19256,cash,1,2
b8a64156dccb910f2ed2aaf65e6cc5af,24846,cash,1,2
b8a644dc49239c37a1db391a709f39c7,13199,cash,1,1
b8a890f39e274d5853601790a14f8c90,8475,credit_card,1,1
b8ab7d209a05e9462921ece50de1c177,21963,cash,1,2
b8aea51136617c5b9e79b074849b9144,23479,cash,1,2
b8b2320bc7303abbc19c6976fe8b2fd6,8394,credit_card,1,1
b8b24beb902191824754ff9bf973d9ee,13967,cash,1,1
b8b4b6ea58c7d2465c0f66f7a5e9ee3e,3797,cash,1,1
b8b5d715b21f52ff405e5045a9c32eb2,20503,cash,1,2
b8b61059626efa996a60be9bb9320e10,25246,cash,1,1
b8b6fc684620d7c82ae7a4435e8d6a90,19529,cash,1,2
b8b755f4dbfb058b20c5c4ef662ddc9f,14666,cash,1,1
b8b7561e1191a899ece8259bc042117c,24589,cash,1,2
b8b8d73455ada889914390847d5e90b8,9542,credit_card,1,1
b8ba908a9b1931ca2008a76e2efbb62d,16283,cash,1,2
b8bbc0cd7d3fd77fba9ddba23261efc8,25860,cash,1,1
b8bc096276da825befb6af5ded96e9b5,3591,cash,1,1
b8bf711248376c421faaea8f02d149f9,6076,credit_card,1,1
b8bf848cf366061f0e9555337da2a9d6,14180,cash,1,1
b8bfa12431142333a0c84802f9529d87,6169,credit_card,1,1
b8bfafcbe46deea4900feeffb2d6afaf,24607,cash,1,2
b8c123fb1b26f1adfb0d6f9d17255de7,10034,credit_card,1,1
b8c3dd0f9bb856afe6bc212d407d20f1,25010,cash,1,1
b8c3df75fc496cd9299a8ff31f483351,24492,cash,1,2
b8c503a5f3008e2e698409cfd9b51538,4745,cash,1,1
b8c5179170a88075f209d78b42e85b5a,16720,cash,1,2
b8c5f369bfaa01d560abf962a460e01a,15090,cash,1,2
b8c6d75388bad0d20626aa31f173d5fb,18428,cash,1,2
b8ca5c17e73529b3e763b42b5e1ad575,18535,cash,1,2
b8cab60cb755ff3798f7eda51e6634f8,24700,cash,1,2
b8cbbd0b8e359a458ae7dbb7b012ee98,8101,credit_card,1,1
b8cbd785d723a9bb46690512ee7b5440,25607,cash,1,1
b8cc2632c865859a6e27f3955ff5e549,29151,credit_card,1,1
b8cc45abc3a6bd43c8a4f86b627de53c,24725,cash,1,2
b8ccf087dea4fc431e71277cf66ed793,19520,cash,1,2
b8cd3107b41b1232ec5ccc2958000acf,16292,cash,1,2
b8cddbe53f3a227da27064bc722cffa3,76501,credit_card,1,3
b8cf03f4a08e3dc7eb2509ef520b20e2,7145,credit_card,1,1
b8cf888c89bf19c6b6483fa79b0b13bd,7325,credit_card,1,1
b8cfc70398c982df76df0917f55d96b9,5083,cash,1,1
b8d1bd1e3948db524e062b07ae141cc2,14535,cash,1,1
b8d67526e7a669a43b4a53bbffc6fc0d,15913,cash,1,2
b8d77039678b54ada97e6420b3272850,2024,cash,1,1
b8d83281a0c89e3157c9cd7c37ff7273,5795,cash,1,1
b8d94c2eac635cfb72f45c947793d1e0,18403,cash,1,2
b8da35a90e134b3b031c6acfe029acaa,34770,credit_card,1,1
b8dc70a6cd6d0673592fae22d170ea14,20159,cash,1,2
b8dd3c581f151ae1f4a0b011b0715eca,17070,cash,1,2
b8ddae4d27ce2071902b4172ec37c7ca,9506,credit_card,1,1
b8ddc399e43d44b438e323ca1cd368c0,14738,cash,1,1
b8dee041f5693cc5bd0984155f847890,32718,credit_card,1,1
b8dfacf934c56b331427b3ac153e3dbf,2695,cash,1,1
b8e050c168370eed245ccf612471a597,2769,cash,1,1
b8e11074d7fd4b6123ebcc4af964381c,7939,credit_card,1,1
b8e17df0f313ac216d29c0683a83b992,2757,cash,1,1
b8e2c9918602196805600ab3b68b1cdb,35773,credit_card,1,3
b8e3ff54d639c2f49ecf02fd959dea2c,24741,cash,1,2
b8e74d6ba55f8bb7f2da41273cd42fe5,16847,cash,1,2
b8e766640caca231ccff0ad5eed8d976,16928,cash,1,2
b8e89b6c4b552e3302842c82c3d3690b,1242,credit_card,1,1
b8e9df924b8a1dca22c4920e9d6b33bc,37575,credit_card,1,3
b8ec4e11fac601907005c18a78ccbae7,32476,credit_card,1,1
b8eddc75e14deb94310c124b0458c626,15662,cash,1,2
b8ee772df07134efe7ac03586de22add,7407,credit_card,1,1
b8ef769a959add8d51bf27fad025d316,22736,cash,1,2
b8f1089ec747d0bc2fada1ac19b66260,5896,cash,1,1
b8f13ae32e4f029890ca4d998651131c,11253,credit_card,1,2
b8f556e0eb31034a9346b2d045c90186,28680,credit_card,1,1
b8f7f9df1e5bf679e78dbf66146a39e3,28519,credit_card,1,1
b8f907da9cac0beecc557cc50b6b02ef,30090,credit_card,1,1
b8fa6b76d00678e1781c0ff1ed4b55dd,7886,credit_card,1,1
b8fba4dc6ff421731ed01f46c701084a,9977,credit_card,1,1
b8fc541ddf448e0a01b133c5f34947dd,14436,cash,1,1
b8fc6ac941d47f4562ba6eec0e20cb9f,12161,credit_card,1,2
b8fdf0a70040d5461adca8f95ba4171a,7557,credit_card,1,1
b8fe1ee18bb4fc8242cafbc4d3edb987,13800,cash,1,1
b8fefe14a54d37e67e2d26ecaf02760b,5194,cash,1,1
b8fffd71202e7086dd751c257751b3dd,15911,cash,1,2
b9019981769010866e2b59c6a1fc9c9f,20899,cash,1,2
b9032353fde3f5b180ffe6b573c61cca,3073,cash,1,1
b9040b3da32e7ac3e6bddf429155c114,1240,credit_card,1,1
b907517f4d66cdc2f9a7335370a0e073,33874,credit_card,1,1
b9075978138552299e67a2f2c430b75b,18875,cash,1,2
b90846dbd50e328b0a1b6be47a8e2c0b,2160,cash,1,1
b9091887b2df90201bd6ba74c3187934,12964,credit_card,1,2
b90dbb242e04b393fad2f1df17bc90dc,16745,cash,1,2
b90e0b3baf0ccf666aa0e0631dfdb174,18213,cash,1,2
b90e46cdc30adec2f0fa041984341170,11891,credit_card,1,2
b90eb14cd43f40f7b2ad0102469e43bb,18189,cash,1,2
b90edb88aa8235216b0f06e1a8ecee43,32017,credit_card,1,1
b90ff29b64c30c202414b3bdab0160b5,9895,credit_card,1,1
b910a2d8eecd9eded28fdfc3cbb94880,3927,cash,1,1
b9112da66c99f7f73aed69802cb358f7,26863,credit_card,1,1
b911d4e5f41ef43f44dd355ef2b77382,20979,cash,1,2
b9131d62e87708cd77241974dd137644,27513,credit_card,1,1
b9138517d788504f3732765e32ffc3d7,130089,credit_card,1,3
b91486041622a3542a1c4b44865a4eaa,22023,cash,1,2
b9174384bd0bd9634f2de4476da9d1e8,60904,cash_and_credit_card,2,3
b917f95342573a0732028ba916ea92ab,17683,cash,1,2
b9189dcba2f5219bc348356dce47d124,2275,cash,1,1
b91a3ffa761815f3bef95a126159d0b8,14386,cash,1,1
b91aa06d6789368cd6ca8bdc293269db,26123,credit_card,1,1
b91b89682b68b44b95f65cd872c65b59,26848,credit_card,1,1
b91d854aba08883a55d43af8856e90d8,18476,cash,1,2
b91f8f630061576cecba47d54b2f105f,31446,credit_card,1,1
b921acf09054fd397896f271b0456f01,11727,credit_card,1,2
b9222683e55758e925b1931565b4f343,47648,cash_and_credit_card,2,3
b9224c19c5ea3ae062a0141931846476,12778,credit_card,1,2
b922c642dfb5ebad3b03394bd2ac0b61,7603,credit_card,1,1
b924118c3a34d6bc9287362a7dc8fbc6,12468,credit_card,1,2
b92443e927b172234edc7c7ff4e74976,26724,credit_card,1,1
b925a62bfdf14b152f2fb572d1aa672c,7352,credit_card,1,1
b92777d39afa7f58503ecfdfaf255972,19856,cash,1,2
b92a772cba8a9bd47b3440908ef29359,18411,cash,1,2
b92aa81f74ab98a2f1a9cc5659f6edcf,22623,cash,1,2
b92d1bf536be49a4848c59aa8ea36841,19845,cash,1,2
b92e445b2b63be72a4cd1001e20826bd,10374,credit_card,1,1
b92ec5e62d4f9b08ea4d6dc83f36966a,6073,credit_card,1,1
b92ef17170294d7b2fc093e20bd305c9,13293,cash,1,1
b92fa055c4f004d4ae52eccce4efbe5f,8728,credit_card,1,1
b92fc3d1e14e2ff2051230fda1012db2,14321,cash,1,1
b9301fa4912e6d5f755e12b4986c5f84,64390,cash_and_credit_card,2,3
b9340e1bc95553da15bd8aff9b343a37,17284,cash,1,2
b93500c13882d8874fa1d03641499551,13570,cash,1,1
b9351dba71092089d0c4fdff1bb8c38b,21391,cash,1,2
b9375e83d0e27c4aae45c4c1c7c121fd,11513,credit_card,1,2
b9385ac2c4b80d5339b96a2593dd84cb,1525,cash,1,1
b938ac4d34d8d6e6cb9f8dbfa2042cc6,7269,credit_card,1,1
b93b079468bdf6a20fd54cf45d1e03b6,10385,credit_card,1,1
b93bb71b5e2443566763aab6cc80a84f,13415,cash,1,1
b93dfded1655914b88fb6ae621fb62f1,15588,cash,1,2
b93e3a733006e1228ffb0f8a5550e9ab,14547,cash,1,1
b93e694316954c82db60cf84faf9c694,13080,cash,1,1
b94117844529c52fab97f521c434520a,33187,credit_card,1,1
b945375051aa88d28c30fb42485897d6,16768,cash,1,2
b94733bd6f62e2b5e53a30a2a27f109f,13578,cash,1,1
b948bdde0e60c872c56a559f349c1a66,15772,cash,1,2
b94ba5a27a4df43455d1c0efc383a81c,18633,cash,1,2
b94c9b93a7c4fcbaaf011f1962301aa1,19532,cash,1,2
b94d017913e0b697201de9ec22c23f46,17503,cash,1,2
b94d24bf7142d13c25cfeb9804843d6f,7272,credit_card,1,1
b94de0a4b60ee9f23315de77e1dde986,17331,cash,1,2
b94f8c4cf21758ae29b895f3edc412d6,16727,cash,1,2
b950746ff8453f54ce5e11384e854e80,15597,cash,1,2
b952acf9c1be50807866780fb3ed2119,26390,credit_card,1,1
b9555bd71c90a01a953792e5f2af95c5,10938,credit_card,1,1
b955e1ecda001d15a6f9a0279d06ae5d,26963,credit_card,1,1
b956b417947842f743b0ca3d0c3fb1fa,17825,cash,1,2
b9581bf1b646f4fc021b131e1ca4d034,5638,cash,1,1
b958654614e94b4600cb336391326045,6135,credit_card,1,1
b959aa201236702af91eaa10dad4a28d,12665,credit_card,1,2
b95abf4aa5b57ad7551356eca72b53fe,2392,cash,1,1
b95b454428554b28f33786b07e41edc4,23554,cash,1,2
b95b6670f71063249d81bebc3607e5d8,20470,cash,1,2
b95d5ef6f9819b245a7354862ed0ec51,9120,credit_card,1,1
b95df3cef5297e79ef709ba256518f6f,2783,cash,1,1
b95ee76467f40a43ca737b18839d83d6,7313,credit_card,1,1
b962a071f9bf689775fbdf041a11372e,21981,cash,1,2
b963c12b1ff920123b6b5de4ce5e4a19,13286,cash,1,1
b96a0998be02fcdd701b834f5d66f235,4534,cash,1,1
b96a1d2c7e7e18ae3bfbdfc43366a42d,5653,cash,1,1
b96b0b54d61e5b82857b8d29f7411012,11445,credit_card,1,2
b96c09813df649f724999478074019ff,12595,credit_card,1,2
b96cb3fd98ba13f5a573fc64dfe1ee10,15036,cash,1,2
b97261e09029ca3b6fd85fe869259449,6896,credit_card,1,1
b973523974e2976383d50c875587531c,12830,credit_card,1,2
b974b0392e8168e425f77abccf5563a4,3909,cash,1,1
b976379b0ba072030d6d1aba2f370d7b,12818,credit_card,1,2
b9763fc50599a4ba2c2405513546d844,3238,cash,1,1
b97647adcfc90ff1abe8f427d87a02ce,62091,cash_and_credit_card,2,3
b97811f6db9883c21f70f10be990b22b,8881,credit_card,1,1
b9783c502a1ffa923bc2185103701687,28485,credit_card,1,1
b978ea305468570d5f639292c011b2bf,4563,cash,1,1
b97a140f6a4f36f110893d4b90929c0e,14705,cash,1,1
b97ba3fb5b212d01ef75f4f4131c1207,7303,credit_card,1,1
b97ca4dfeb3b285bbbd1e7a528beba92,14488,cash,1,1
b97ca938c0a55ff9a5b2a89081b4b677,10691,credit_card,1,1
b97f4446e75d59878260387fdf72d1a7,16802,cash,1,2
b98085eb7a06a725fb101c43ef721275,11089,credit_card,1,2
b980d737d846b36f807b28e40796003a,3953,cash,1,1
b9812205fdaef3474416bb7877583e8c,27247,credit_card,1,1
b981e23277787bf0b0f6055ee85a22ac,4111,cash,1,1
b98252d2e216325a07a67e38b1762bcc,22318,cash,1,2
b98263fb4d7c2c5ecd1acc6ab0a659ff,9221,credit_card,1,1
b983574a488ab6b6bf5355f8ea775f7e,18341,cash,1,2
b985389048e8bbb41d4993f4bd86f47f,1758,cash,1,1
b9866b0dfe289f3a7f15e190b0283d34,1744,cash,1,1
b9885c0bcf45df857434c48dccfcd3fc,9800,credit_card,1,1
b9886766c7d03ad40eb4f341af209a88,23531,cash,1,2
b98b36de3a8f201eb3fb9d8d46a27737,7291,credit_card,1,1
b98ba7d83dc0bf983c1c6b6fb5636b5d,14299,cash,1,1
b98be699b2475e243e9a1bcc87a915b4,25367,cash,1,1
b98c5a8bd8fcbb53d6d1189d07279780,14714,cash,1,1
b98e8b817c1d851dfd3c4f36e5713c3c,26632,credit_card,1,1
b992cd122d05b330c88f6eab0181dfc6,19900,cash,1,2
b9930364db10972dbd6d278d5d7cef98,27426,credit_card,1,1
b9942ad6dac0292bceb320c89a3c9736,23041,cash,1,2
b9964fe824ef79f3fe90110b41e048b2,3789,cash,1,1
b9978fd04acfedd507165e3f7ec97b05,2845,cash,1,1
b997ce40f469fbcd2e163e6a2df04de8,6514,credit_card,1,1
b999bcbc5dcb6e24a831378739f69e88,11190,credit_card,1,2
b99a2fee4c6c76f8f22757566c90d534,20570,cash,1,2
b9a089706e16d5490f7a2feb363e32e9,15856,cash,1,2
b9a528ec4ad891d009b3dc50588218f1,9489,credit_card,1,1
b9a6c5f5df52c7226ac85aee7524c27f,17799,cash,1,2
b9a7b23fbd0e02128fe7dd7a9dc7b486,22404,cash,1,2
b9a8d194c52bcb022997d990bd402f7e,10337,credit_card,1,1
b9a9373fc111512d93f74cbafd0d15e5,37274,credit_card,1,3
b9a970bee0ad1aab9d4f291280670f78,19670,cash,1,2
b9a9e9876a24264089b78553266b219f,2825,cash,1,1
b9aa10598973e2e9a93a2922a2e17a43,43011,credit_card,1,3
b9ab6047d37ddd3df234b9e3da860b39,8400,credit_card,1,1
b9abdcc7b19ca8ed02a20da7575487e0,5949,cash,1,1
b9ae8347ff0acee82f6bc8eea0067eb8,15244,cash,1,2
b9afddbdcfadc9a87b41a83271c3e888,3915,cash,1,1
b9b02ea6b4c73fad1faffdc7e4deb3f0,27085,credit_card,1,1
b9b288cdc42a600d0a460dcb92865e4e,39721,credit_card,1,3
b9b3a57801f2cb36617b727e256b4089,30299,credit_card,1,1
b9b51e569a2e79970555eb81107eb369,18230,cash,1,2
b9b6258fd7df83978bd49c201c288953,8125,credit_card,1,1
b9b67defe2c737be99d6d3fbeec2e62e,26537,credit_card,1,1
b9b690e003beef9acdde2502dfc565e2,4472,cash,1,1
b9b862b71dd3a13f37bbb72f2addc949,19132,cash,1,2
b9b90be72479c512c6ab9824a1ce256c,5415,cash,1,1
b9ba0d763542807cc21f8fcd54d80f6b,11805,credit_card,1,2
b9babcd3be5ab7aae890f68c9fb4ccc8,22550,cash,1,2
b9bac4395416779d29e17d31e06386ca,10748,credit_card,1,1
b9bb886788ba323922f55f604ba5ff5e,37655,credit_card,1,3
b9bce1bd4e5e54f9bbfdd26612378e93,20397,cash,1,2
b9bf3ca35663e0a6418676757f04ada9,11013,credit_card,1,2
b9bf720beb4ab3728760088589c62129,18003,cash,1,2
b9bf94ff5b1f62b2a075bca13eb69bdc,6980,credit_card,1,1
b9c11245a66f64671df1adef32f114b0,28352,credit_card,1,1
b9c2b60a685ded2236d95094452a9696,5860,cash,1,1
b9c36b2e480f35608baa49f90c9467f3,16028,cash,1,2
b9c7e6ae0060bbf1898ea61f765ca121,30284,credit_card,1,1
b9c81c6e3a026f6e424398767c51e4c2,15442,cash,1,2
b9c9ae9ec1ae133cb9d76c6a4d38c316,9185,credit_card,1,1
b9cbf1e1ae5d599ed61a06f92b1eabe6,8570,credit_card,1,1
b9cc09d74b35b6e55620022d806066ec,5686,cash,1,1
b9cd12cbf3bc726135ede88877aca4bf,9530,credit_card,1,1
b9ce6b3fb6996bc5690ee196a0c80888,16157,cash,1,2
b9ce9285aa642df4742b9839964076c6,16392,cash,1,2
b9d26681b32d996d60d1d1d5a4f49683,8747,credit_card,1,1
b9d42ba20409a35fd5e832fad2beebd5,13920,cash,1,1
b9d42d3c4b0b357f92488c43be786520,31791,credit_card,1,1
b9d5fdd84b13a6539a7a5e8851aef828,12964,credit_card,1,2
b9d63f11f4b5207d094ab26ba17ab0b2,7973,credit_card,1,1
b9d664fece7771cd481b9fbd80715a8c,17661,cash,1,2
b9d7ab4768e51e8cef0b77f21a40b444,6009,credit_card,1,1
b9d85f9487a067f470cf6def2889087c,24728,cash,1,2
b9d8d7815861b6e51ca61f3f81d5b9f1,21107,cash,1,2
b9d93d361a6dc1b13c796267569b46cf,9336,credit_card,1,1
b9db568c807b745666940333af1f8618,10945,credit_card,1,1
b9db5aac3e7aaf40f7b79396800eef52,13036,cash,1,1
b9dcd29b81f45fd68a5489a381a5a3fc,13340,cash,1,1
b9dd3c9858c240eba0ec042ec9f47c01,16354,cash,1,2
b9dd50946ccb67dc7d9720f5c1cf41f9,21888,cash,1,2
b9de9e1eb84649fb4958de11ac492b6b,10508,credit_card,1,1
b9df3ba1cd5cd93a66fa5f902ab0dbc5,7729,credit_card,1,1
b9e0c2dfab4b400170fc1bdc4765a35e,19907,cash,1,2
b9e191cae053d808e4c2573a0a241dab,30829,credit_card,1,1
b9e2b866cb381ea49beee36e3baaa76e,6786,credit_card,1,1
b9e59da979fffff5191bcc3345de9127,15276,cash,1,2
b9e60cfd587e2b40cf959a04023247a8,25063,cash,1,1
b9e69989a006047e2c8ee665b51b10db,10729,credit_card,1,1
b9e6b3135dcdfc054568883b2bcf1e5e,20171,cash,1,2
b9ea5c162239db0802dc052780f572c9,15648,cash,1,2
b9eaa4a76558ca828580d82dec38cca9,8916,credit_card,1,1
b9ec77884b9b01c77b08f954cbc97fd4,20430,cash,1,2
b9ed1cade4a77bad15fa7a3ced4585a4,1303,cash,1,1
b9f14287907941850bc05380427903d0,19194,cash,1,2
b9f23a5c0cbae81d8a326804b0c7513d,15996,cash,1,2
b9f3d81dec070aef9c5771e70dc92db3,21168,cash,1,2
b9f406c8efb6e5e869d3c9a8829f83ee,11665,credit_card,1,2
b9f477fd3f945b7f9c9392fecdafe712,13558,cash,1,1
b9f50d8e5298bbe57002cb91320c720c,11466,credit_card,1,2
b9f5ca0dd8ac07db0b02705dc2be4d21,6214,credit_card,1,1
b9f64aec40db08ee03b99891f3bab687,20670,cash,1,2
b9f65a22c4594715663d2ad060df1b6c,30062,credit_card,1,1
b9f687bd75452f5a9050f0445c27b724,42097,credit_card,1,3
b9f824a81d19d3d8139194f093db9d19,32678,credit_card,1,1
b9f985da9b5605e8f6b1fb0558b8c88a,9463,credit_card,1,1
b9f99c9c33ee2bec41a8a975e57fb7b0,12955,credit_card,1,2
b9f9f408bbdb152b3dc98aaffbc37a93,14717,cash,1,1
b9fc20a409064176b0795b768a6c6997,20482,cash,1,2
b9fc38dc43975b35f66bda2a063c2207,8408,credit_card,1,1
b9fce2067f47956396b6782d9bf146ca,5344,cash,1,1
b9fd88cc9e5734657e5b5936d5227367,7944,credit_card,1,1
ba01067136771e2103d611dc1d74d709,10740,credit_card,1,1
ba0492710cfaf802294c41a5d498ac3d,7575,credit_card,1,1
ba063008dcde6cd0ecb0c72f82a4542d,15147,cash,1,2
ba0a3547cd2efb300852cd0ce3241296,27535,credit_card,1,1
ba0a364cb39fced1809a921478499aa2,13974,cash,1,1
ba0a733b734db384f6753b0d9b4e9185,29564,credit_card,1,1
ba0c09b77bd8f01147e2e0cd34bc30a9,11411,credit_card,1,2
ba0d5e0e81059283cf50ae9d9d43e4d5,11612,credit_card,1,2
ba0db9f92aa949903a0bc955770e27fc,21543,cash,1,2
ba117be14faa7ae140a5f8139304e2b6,10263,credit_card,1,1
ba13f88bc48228019bdb212741534045,6609,credit_card,1,1
ba16a6de753feb4dc0a6716cc3ddf951,26314,credit_card,1,1
ba18b031056935e90cd1691ae9e6d065,6279,credit_card,1,1
ba1c50f3276668478a6d911c6a085a3d,25037,cash,1,1
ba1cb152ffbff7aeb5630aceb9b6d212,3523,cash,1,1
ba1d49ebc63a5776178f2b7ae10f0fae,27661,credit_card,1,1
ba1e2cba74b728e6e26fb11c5fa0b5c5,21224,cash,1,2
ba1e49527baf8b4ad4b501e9dcaa9f6d,14878,cash,1,1
ba1e8a32b5beea75e9b61b07255694de,6480,credit_card,1,1
ba1edaa5e640ca7da4c97fe92382eaaa,15214,cash,1,2
ba1f6216a5c2428edf225c23708fb2a3,30815,credit_card,1,1
ba1ffea739c021afe21346cf0cc9264b,10100,credit_card,1,1
ba200852dcdd71a190f40c0f4d1f4357,2976,cash,1,1
ba2018431e2b0cec56147edc7a0627a5,29395,credit_card,1,1
ba207c0bbc57d7da1d6ef7ebc895fec4,5336,cash,1,1
ba20c230064f86c3a1c764fe3cf7ce8a,11506,credit_card,1,2
ba21f24f06b977e43ce37b317a6974f6,13404,cash,1,1
ba227a95d8ae1abc30bda3c6c5c08c1a,23522,cash,1,2
ba22840a24058d908b366cc202de7b7e,15050,cash,1,2
ba239cc3d3cdeccc06b0bae56e3e9f93,15174,cash,1,2
ba23f06cfbbc52bebe1d16e97abe1da4,15277,cash,1,2
ba242a1dd9c9df31f97af85c25e0e1bf,3892,cash,1,1
ba2500147cc381c7d587dede7f034f2b,15431,cash,1,2
ba2a82359a00bf0bd1f5ae32527a5a40,16026,cash,1,2
ba305eaf10df01ecdb8d805b1a46d402,18590,cash,1,2
ba32150c10a6a25c26b1695af824c419,24682,cash,1,2
ba3260d70e1adafdc761bc92754d55aa,6550,credit_card,1,1
ba32ca81e6f254f77b25b2959a1bb776,32767,credit_card,1,1
ba353ad7c7f218cd458bde871ae720c5,11948,credit_card,1,2
ba35aab992c4504d63730c89ccc35613,8559,credit_card,1,1
ba35cc167c59bc97e08e9f6b570ce3a1,21576,cash,1,2
ba35dc4c6f33f4942ef22d87d4599b97,21138,cash,1,2
ba3794ae046c34dd007a8a9cb7cddadd,13591,cash,1,1
ba38b1323c46414512597408e6ec5b9b,18500,cash,1,2
ba3a333397102140e9240fd17ff05e4b,22855,cash,1,2
ba3a3c2c3f3e81e02369b68c93922193,8637,credit_card,1,1
ba3a51757fdcfef1274e42c81786e4ff,8107,credit_card,1,1
ba3cb1f2bc2a8f69d175320c1ce21274,10461,credit_card,1,1
ba3d396e10bb9cca83f450f0ff8c8dca,56072,cash_and_credit_card,2,3
ba3d713d46b9dadf35bf0ab911b06408,19689,cash,1,2
ba3f16abde04a2864215c98e536e2a46,25258,cash,1,1
ba403fc6762185ac676fa515ce2b1afa,20866,cash,1,2
ba410d3716d84da98d4c313d16b13bf4,3013,cash,1,1
ba411c67fe5e146b1838dc69b0c732e5,19653,cash,1,2
ba42c755d2fd20af5e6ccc193942e46d,1695,cash,1,1
ba436db3c441f63a8ed34e695ed2e9f4,10894,credit_card,1,1
ba4630480d9cb693430e8ee1e82b9c7a,14501,cash,1,1
ba4aad629e2c6afacab3ebd5e3d1e7ce,11917,credit_card,1,2
ba4b43e91b98401f6165023bd0f7984d,14417,cash,1,1
ba4b69317916ce7f91187e885404b6a5,10487,credit_card,1,1
ba4cf91b35e26a694108bfd8eebb2cec,17316,cash,1,2
